AMLOSA,10344,10374,12990
BVLLA,10066,11308,20472
AKLIEA,10210,10314,12517
CINISA,10085,11682,23469
CSRASA,10063,12039,26317
BIBEAA,10160,10960,17712
BMONIA,10403,11044,18333
CHLIA,10104,11661,23311
AMLOSA,10344,10371,12986
PLAN,10408,12378,29006
NISS,10242,12332,28658
CWEDI,10216,12134,27051
BHMI,10142,10677,15437
AERRO,10182,10191,11551
AFIAS,10122,10204,11624
BVLLA,10066,11305,20455
CORDIA,10488,11858,24840
AFMEM,10172,10196,11586
BLCASA,10007,10990,17920
AMKHI,10223,10361,12892
CZONS,10260,12157,27266
CNOLEA,10088,11842,24721
COOGRA,10364,11847,24789
BIDIAA,10187,10957,17665
CMNNEA,10047,11797,24367
ACISS,10373,10123,10978
NAPU,10386,12326,28604
ATCASA,10341,10649,15164
BVEGS,10180,11296,20399
BHMI,10142,10676,15412
BPLLSA,10028,11141,19127
BDADAA,10375,10814,16506
CGIES,10052,11630,23075
ROBS,10441,12386,29119
BHLIA,10457,10925,17407
ACOSI,10116,10129,11013
APAMMA,10109,10540,14333
AERRO,10182,10191,11559
ALLI,10399,10182,11466
ABBII,10358,10094,10739
CVRAS,10231,12118,26923
ACISS,10373,10122,10990
AGTUSA,10430,10236,11886
AGULI,10008,10244,11928
ATES,10077,10673,15391
CINISA,10085,11684,23446
CJFFI,10004,11709,23673
CBLLIA,10234,11470,21768
BOLUA,10466,11092,18728
BISN,10096,10965,17731
ADEMNA,10118,10142,11148
CJNSI,10357,11713,23684
CSLIEA,10030,11960,25688
BPEGA,10059,11128,19020
BPOLIA,10022,11158,19243
CSSOS,10178,12019,26153
BDOTAA,10146,10823,16561
APNDA,10055,10479,13836
BENDIA,10144,10849,16781
CRARS,10156,11943,25554
CMAGS,10454,11775,24218
BLUCAA,10356,10988,17905
CHOVAA,10132,11675,23415
CEIUS,10382,11597,22777
ADHIE,10498,10168,11331
CRAPT,10183,11926,25414
BCYPS,10494,10779,16231
ASCHI,10158,10608,14860
CMANXA,10046,11792,24344
BENOXA,10473,10837,16703
CAYNSA,10452,11405,21268
BLCASA,10007,10991,17923
CSMUSA,10233,12003,26014
CCRIIA,10477,11532,22242
AANES,10396,10004,10038
BPTUS,10206,11176,19413
AOVIIA,10434,10449,13568
AGKEI,10495,10224,11767
CVLLA,10073,12091,26758
AERRO,10182,10191,11535
BMRRI,10060,11054,18433
NAPU,10386,12326,28605
CGSESA,10186,11647,23190
BSGGMA,10410,11230,19866
AGEES,10345,10269,12135
ATLESA,10453,10616,14921
MHOI,10058,12300,28418
LOTM,10415,12262,28096
CFCOIA,10419,11605,22858
ATLESA,10453,10617,14952
APOEI,10205,10506,14041
BVANM,10015,11310,20515
ACORIA,10458,10130,11041
CAISAA,10064,11413,21313
ABBII,10358,10091,10720
AMKHI,10223,10363,12904
ALLI,10399,10182,11468
APJES,10127,10471,13763
BLCASA,10007,10993,17950
DESS,10377,12178,27423
CBLWIA,10384,11433,21441
CAICA,10353,11380,21043
BCINS,10019,10726,15802
BDADAA,10375,10814,16518
JOBS,10139,12239,27887
CRARS,10156,11943,25530
CCDAS,10086,11520,22195
CGAUI,10133,11639,23095
BCISIA,10091,10739,15882
BVGESA,10447,11301,20400
CQICSA,10166,11916,25335
BRANS,10169,11205,19672
AMDESA,10492,10380,13061
CPONSA,10167,11886,25091
BATRXA,10402,10695,15588
CCDAS,10086,11524,22191
BATRXA,10402,10696,15565
CBNIIA,10042,11458,21663
BCIGAA,10198,10724,15764
CGIES,10052,11630,23043
TERI,10126,12458,29677
AOOSM,10032,10456,13674
ACISS,10373,10120,10990
AMCKM,10355,10377,13023
BTLES,10461,11249,19978
CAICA,10353,11382,21057
AARES,10480,10065,10546
AGKEI,10495,10221,11762
CPTOS,10349,11910,25311
BNITS,10443,11057,18442
ANNUS,10464,10410,13280
BDIDA,10173,10818,16548
CSBASA,10119,12027,26239
AMLLI,10157,10396,13197
AMLOSA,10344,10371,12991
BCESI,10376,10732,15845
CCORIA,10162,11516,22121
ANTII,10363,10424,13395
BRDI,10177,10949,17573
CSETS,10171,12012,26102
CBLLIA,10234,11473,21776
BTLES,10461,11249,19994
CVLPS,10013,12122,26976
PERS,10381,12381,29070
CLTRSA,10459,11761,24114
ANNUS,10464,10412,13293
CEIUS,10382,11597,22764
CIGS,10479,11376,21017
NEGS,10175,12337,28704
CDSASA,10080,11583,22671
AFMEM,10172,10196,11574
BNTHI,10431,11071,18576
BPALSA,10110,11132,19072
DESS,10377,12175,27432
BLUCAA,10356,10985,17895
BGOVI,10414,10884,17040
AIATIA,10075,10290,12357
BPTUS,10206,11179,19404
BAISA,10140,10692,15525
BPANIA,10342,11150,19235
CKHOAA,10224,11728,23833
ACUMS,10391,10106,10876
ALAGIA,10217,10323,12593
CSGIAA,10092,12022,26198
AFMOA,10421,10215,11721
AJGOI,10115,10298,12365
AIATIA,10075,10292,12344
CNLKSA,10120,11837,24695
ACIQS,10444,10116,10930
BGICS,10483,10892,17135
MTES,10072,12309,28442
MHOI,10058,12302,28407
BCSIA,10406,10784,16248
AKEBI,10220,10306,12448
AJGOI,10115,10299,12385
ANULS,10400,10427,13412
PNGS,10083,12367,28936
AKLIEA,10210,10311,12504
BVANM,10015,11313,20499
BHMI,10142,10678,15408
BSAS,10131,11293,20356
BRTAA,10393,11210,19693
CNLKSA,10120,11838,24714
BKFFIA,10078,10984,17855
AYABEA,10435,10663,15281
CJNES,10136,11722,23795
ANPPN,10164,10431,13463
RORI,10201,12404,29237
VLLR,10359,12484,29856
MITS,10029,12295,28386
CTIPSA,10371,12044,26332
BHSOIA,10194,10938,17496
CATESA,10481,11424,21364
MTES,10072,12307,28444
DESS,10377,12176,27419
BTELMA,10370,11253,20027
CSSOS,10178,12015,26147
CIENSA,10135,11688,23499
CVLPS,10013,12121,26967
CSETS,10171,12012,26110
AIHMSA,10207,10285,12313
CBLWIA,10384,11433,21445
CDSISA,10212,11558,22452
BENDIA,10144,10845,16767
BJULS,10152,10975,17814
BCBUIA,10100,10765,16150
CZNKI,10003,12150,27210
BIDIAA,10187,10956,17673
CCRIIA,10477,11532,22250
AERRO,10182,10193,11557
BDHIEA,10184,10829,16639
CSMUSA,10233,12004,26025
BPAUIA,10168,11123,18994
BPTII,10365,11147,19198
BSULR,10228,11223,19794
AZUDIA,10014,10667,15335
CEIUS,10382,11598,22774
CATESA,10481,11423,21370
AMLLHA,10491,10404,13214
ACORIA,10458,10131,11051
CGIES,10052,11631,23048
BSARS,10456,11229,19824
CSGIAA,10092,12022,26176
ICAS,10394,12234,27852
CUUIA,10012,12073,26594
NISS,10242,12331,28666
CRAPT,10183,11925,25400
BHSOIA,10194,10935,17506
BMTES,10106,11046,18368
AICA,10360,10333,12667
AICA,10360,10334,12664
ABHEI,10153,10095,10783
CGIES,10052,11631,23078
CLTRSA,10459,11760,24102
OANI,10418,12358,28841
ASMBI,10037,10573,14580
FICA,10031,12189,27483
CJNSI,10357,11710,23713
APNDA,10055,10478,13826
BCBUIA,10100,10767,16121
ACPBI,10350,10104,10811
CGAMY,10204,11626,23011
LITA,10149,12273,28172
PERS,10381,12380,29071
CNRES,10486,11827,24600
AOVIIA,10434,10446,13595
ATES,10077,10671,15367
SMBI,10102,12419,29343
CPLANA,10195,11899,25160
AARES,10480,10066,10530
CNRES,10486,11826,24630
BSGGMA,10410,11231,19862
BMXIA,10145,11019,18122
BMRRI,10060,11050,18403
ABHEI,10153,10099,10797
CBADA,10497,11428,21433
AGAUIA,10449,10250,12015
VLLR,10359,12484,29851
CUUIA,10012,12071,26584
GABR,10354,12202,27626
MITS,10029,12296,28391
ANTII,10363,10421,13383
BRDI,10177,10946,17588
BVLLA,10066,11305,20474
AMLLI,10157,10395,13185
CDANEA,10438,11588,22695
CCORIA,10162,11516,22153
CVELX,10185,12087,26682
CVLLA,10073,12094,26728
BPLLSA,10028,11143,19125
AADVIA,10482,10055,10479
PNGS,10083,12368,28936
CMNASA,10108,11784,24241
BHNPNA,10143,10933,17463
CAISAA,10064,11412,21295
CDSISA,10212,11557,22471
BHLIA,10457,10928,17437
ATSASA,10097,10611,14883
CSURI,10196,11990,25944
CDLIIA,10192,11542,22348
AKEBI,10220,10307,12476
BHLIA,10457,10926,17421
PNGS,10083,12366,28933
AMLLHA,10491,10403,13231
CVIROA,10154,12107,26872
ACIQS,10444,10116,10931
CHLIA,10104,11660,23294
BISN,10096,10966,17735
BTELMA,10370,11252,20030
CEGIS,10485,11604,22815
CRUSR,10238,11950,25620
BDIDA,10173,10817,16535
CCFFRA,10232,11480,21858
CDANEA,10438,11588,22692
CAISAA,10064,11414,21283
BPAYSA,10190,11160,19304
APOES,10203,10535,14319
AANES,10396,10002,10016
CEIUS,10382,11596,22788
CSSTA,10123,11998,25974
CRUSR,10238,11954,25621
CBTTS,10385,11446,21563
CAORI,10089,11400,21210
BCISIA,10091,10736,15887
BVNGS,10068,11318,20546
AIATIA,10075,10291,12340
AKLIEA,10210,10313,12485
ARDLI,10215,10556,14451
BSARS,10456,11226,19825
MTES,10072,12305,28473
APINS,10352,10533,14265
OANI,10418,12359,28855
AOATAA,10462,10442,13529
AAETAA,10470,10006,10073
BRAPXA,10392,11193,19523
APEUS,10069,10492,13955
CBTTS,10385,11445,21568
BLUNAA,10026,11003,18034
CZNKI,10003,12151,27212
CBLUIA,10436,11436,21489
CGAUI,10133,11635,23092
APTEI,10084,10522,14181
CDANEA,10438,11587,22707
RORI,10201,12400,29207
ASAPI,10422,10591,14738
ADEMNA,10118,10141,11143
CBTTS,10385,11445,21590
BIBEAA,10160,10960,17718
CYNGI,10011,12146,27188
AAFISA,10188,10014,10094
BMTES,10106,11047,18380
CDSASA,10080,11582,22668
ANTII,10363,10422,13378
BATRXA,10402,10696,15586
TERI,10126,12459,29653
CMXIA,10200,11786,24282
CWTRSA,10147,12128,27030
BLUNAA,10026,11004,18020
CRUSR,10238,11953,25631
APULSA,10020,10480,13870
CCHUIA,10040,11490,21959
SDIS,10413,12439,29506
CJFFI,10004,11707,23649
BPLLSA,10028,11141,19140
ATALAA,10455,10626,15017
CAANIA,10229,11368,20950
MIRA,10189,12290,28346
ZUDI,10208,12497,29986
BCYSSA,10379,10746,15964
AJGOI,10115,10298,12367
CRARI,10076,11931,25445
CCHUIA,10040,11493,21937
BVNGS,10068,11315,20540
AMKHI,10223,10361,12914
BFCISA,10487,10869,16935
PTIX,10006,12372,28973
BIBEAA,10160,10963,17692
COOGRA,10364,11848,24778
AMDESA,10492,10384,13075
BMONIA,10403,11040,18342
CDSASA,10080,11581,22645
CJNSI,10357,11711,23683
CCFFRA,10232,11484,21856
TECS,10351,12464,29699
ACORIA,10458,10130,11061
BGANAA,10340,10874,16991
CCORIA,10162,11516,22151
PLAN,10408,12375,29029
APOEI,10205,10508,14077
FICA,10031,12189,27487
AUSIS,10471,10650,15214
ABHEI,10153,10098,10779
FNQI,10170,12191,27550
BCISIA,10091,10737,15915
AAETAA,10470,10009,10051
APULSA,10020,10481,13853
CBADA,10497,11429,21417
ADLTIA,10002,10147,11179
BATRXA,10402,10698,15580
APEUS,10069,10492,13957
CCDAS,10086,11521,22171
GEAA,10226,12197,27596
AMXIAA,10467,10365,12921
BSARS,10456,11225,19837
APLVS,10033,10488,13918
CVIROA,10154,12109,26860
MARI,10389,12284,28277
CTMLS,10433,12053,26416
CSBASA,10119,12025,26225
BATE,10395,10833,16665
AVMAI,10439,10658,15260
BSAS,10131,11292,20339
HTWI,10191,12217,27721
CYNGI,10011,12147,27175
ALORS,10236,10328,12625
BBADA,10496,10702,15638
BPEGA,10059,11125,19007
AMELSA,10017,10406,13262
AARES,10480,10065,10545
ABHEI,10153,10097,10789
ADCTSA,10490,10157,11262
CGIES,10052,11630,23060
CMANXA,10046,11791,24358
BLCASA,10007,10994,17939
SMBI,10102,12416,29335
BEMIS,10179,10857,16872
CJNSI,10357,11712,23691
CRHMIA,10027,11937,25510
CQICSA,10166,11919,25339
KEBI,10404,12258,28073
BGIRSA,10035,10899,17170
KEBI,10404,12258,28053
AAETAA,10470,10008,10059
CCWFIA,10018,11510,22107
BNITS,10443,11059,18475
APYKS,10429,10517,14152
OSTS,10425,12349,28774
CAANI,10432,11363,20912
CADIM,10000,11390,21145
ACOSI,10116,10125,11005
BNTHI,10431,11074,18587
CAISAA,10064,11412,21315
TNCS,10125,12471,29763
CINISA,10085,11683,23477
TACA,10468,12467,29750
CMXIA,10200,11786,24287
BGROSA,10474,10878,17029
BVEGS,10180,11298,20396
CDIR,10218,11853,24815
SDIS,10413,12439,29505
HLVM,10009,12222,27783
BBADA,10496,10703,15621
ADHIE,10498,10167,11323
RORI,10201,12401,29210
CFCOIA,10419,11609,22845
CFCOIA,10419,11608,22874
RNBI,10065,12407,29253
BTLES,10461,11249,19995
AOVIIA,10434,10448,13581
BPOLIA,10022,11155,19243
BYARS,10213,11337,20704
BCRNIA,10134,10757,16048
AHYA,10235,10499,13977
ANPPN,10164,10430,13456
TNCS,10125,12474,29760
CHNPNA,10374,11666,23355
CEGIS,10485,11600,22828
BPTII,10365,11148,19174
CABRE,10412,11349,20775
CJNES,10136,11723,23771
BDIDA,10173,10817,16551
CLLIM,10372,11751,24016
CVIROA,10154,12105,26871
CPLMI,10150,11865,24949
BONGEA,10099,11097,18763
BBADA,10496,10704,15612
CRBIAA,10227,11957,25677
BTCOR,10062,11263,20104
CSTAE,10039,11975,25831
CQICSA,10166,11916,25341
BTAUMA,10214,11243,19940
CLLIM,10372,11754,24008
BSULR,10228,11221,19794
BDHIEA,10184,10825,16619
CINISA,10085,11684,23443
AMLEIA,10074,10353,12836
BTURA,10141,11280,20265
AGKEI,10495,10221,11774
CCORIA,10162,11519,22120
BORIIA,10079,11104,18831
CIENSA,10135,11687,23486
AJANAA,10465,10304,12414
CCDAS,10086,11523,22162
BLCASA,10007,10991,17937
MNTS,10478,12311,28488
CFCOIA,10419,11606,22845
HTWI,10191,12219,27728
BDHIEA,10184,10829,16623
ABBII,10358,10090,10756
ATCASA,10341,10649,15186
CVLPS,10013,12122,26997
DTRS,10398,12172,27396
CRROI,10197,11947,25587
WMMI,10038,12494,29931
CKNSIA,10155,11733,23860
BHLIA,10457,10929,17438
CCENMA,10346,11535,22313
APTHN,10338,10502,14012
CZONS,10260,12158,27248
HHRS,10440,12225,27808
BTURA,10141,11284,20249
BLUCAA,10356,10987,17903
AIHMSA,10207,10287,12283
CBNEI,10446,11440,21551
ARPIA,10114,10551,14403
BBADA,10496,10703,15603
AMXIAA,10467,10366,12926
ANPPN,10164,10431,13446
ALOGRA,10056,10341,12737
BPTII,10365,11146,19183
CNLKSA,10120,11838,24708
CIGS,10479,11375,21013
ABICA,10202,10083,10646
CHIS,10128,11351,20826
BGNHI,10159,10904,17222
ATKEAA,10050,10635,15112
BLUNAA,10026,11002,18003
CBADA,10497,11427,21439
BPAGMA,10161,11118,18957
JOBS,10139,12236,27905
CRBIAA,10227,11955,25670
BSULR,10228,11220,19767
AMLLHA,10491,10404,13217
BGICS,10483,10891,17131
CGIEE,10005,11620,22985
MIES,10045,12318,28546
AIHMSA,10207,10287,12285
BTLES,10461,11249,19993
CSBASA,10119,12026,26210
ANPPN,10164,10431,13479
BCSIA,10406,10783,16241
KBEA,10105,12245,27993
CMTEEA,10151,11816,24553
ADEMNA,10118,10143,11149
CSLIEA,10030,11960,25681
BDOTAA,10146,10824,16585
CCENMA,10346,11538,22315
ABICA,10202,10083,10655
BIDIAA,10187,10957,17669
BLUDAA,10378,10999,17973
ATQUAA,10081,10641,15122
AHYA,10235,10495,13987
DQUI,10476,12166,27347
AJANAA,10465,10300,12413
DYEI,10087,12184,27446
BGNNI,10489,10915,17343
SDIS,10413,12437,29511
AVMAI,10439,10656,15258
BGICS,10483,10893,17141
ADEMNA,10118,10143,11145
CMNASA,10108,11781,24252
BDATE,10024,10790,16333
CSGIAA,10092,12023,26160
BRTAA,10393,11212,19709
BCTRAA,10367,10785,16303
CSMUSA,10233,12000,26022
CCRIIA,10477,11532,22277
SFOI,10428,12411,29293
ABICA,10202,10084,10679
CCFFRA,10232,11482,21849
AMLOSA,10344,10374,12981
ANASA,10165,10419,13327
ACORIA,10458,10133,11059
BTICR,10070,11257,20078
CSMUSA,10233,12003,26039
ABEHI,10493,10077,10615
CBADA,10497,11425,21402
BFCISA,10487,10867,16922
ACIQS,10444,10117,10936
CMNDO,10445,11774,24170
TACA,10468,12465,29720
AGKEI,10495,10223,11760
AICA,10360,10331,12645
ALLI,10399,10183,11458
CVRAS,10231,12118,26943
CAYNSA,10452,11407,21255
TMAE,10094,12447,29563
CIENSA,10135,11689,23491
ALHOIA,10025,10337,12713
APEUS,10069,10491,13929
ABEHI,10493,10079,10622
DTRS,10398,12174,27389
MIES,10045,12319,28537
AHCTIA,10397,10275,12226
APTEI,10084,10521,14192
BLUCAA,10356,10986,17880
AGERAA,10124,10260,12110
BATE,10395,10831,16653
MHOI,10058,12303,28411
AYABEA,10435,10662,15314
PNGS,10083,12366,28958
AKLIEA,10210,10310,12511
CRAPT,10183,11925,25436
APOES,10203,10535,14307
CDSISA,10212,11557,22464
ADEMNA,10118,10142,11132
COOGRA,10364,11846,24797
AASSS,10334,10029,10212
CHLIA,10104,11664,23284
BRTAA,10393,11213,19682
ADCTSA,10490,10158,11272
ARTJS,10239,10561,14508
BPALSA,10110,11131,19075
AMRIE,10401,10359,12870
CSURI,10196,11992,25941
BCYSSA,10379,10745,15969
BGANAA,10340,10873,16971
CHOVAA,10132,11678,23426
BEUIS,10387,10852,16813
CTHLSA,10219,12067,26543
RNBI,10065,12406,29279
AJANAA,10465,10303,12414
CHOVAA,10132,11679,23407
CSTTA,10148,12031,26245
GNWI,10036,12206,27672
CMNNEA,10047,11798,24372
ASAPI,10422,10590,14737
AGKEI,10495,10224,11766
BDOTAA,10146,10820,16583
BIDIAA,10187,10959,17670
CFCOIA,10419,11608,22854
ABOCIA,10423,10087,10718
CYRIS,10416,12140,27137
CBNIIA,10042,11459,21674
CMANXA,10046,11791,24329
RNBI,10065,12406,29271
CKANS,10450,11739,23905
ALHOIA,10025,10335,12718
BSGGMA,10410,11231,19845
CORDIA,10488,11857,24870
BMRRI,10060,11051,18408
AERRO,10182,10192,11540
ALORS,10236,10327,12601
BCOPS,10048,10773,16177
MITS,10029,12298,28370
CAFRIA,10082,11372,20992
BPAUIA,10168,11122,18977
HLVM,10009,12222,27763
AMLEIA,10074,10351,12807
ATSASA,10097,10610,14896
CAOLEA,10362,11396,21161
AARES,10480,10069,10531
BONGEA,10099,11098,18774
ACORIA,10458,10131,11075
ADLTIA,10002,10145,11180
BWIAI,10343,11326,20611
CLLIM,10372,11753,24007
CADIM,10000,11391,21144
ANNUS,10464,10412,13287
CBADA,10497,11428,21429
ALHOIA,10025,10336,12690
AZUDIA,10014,10666,15346
BPAGMA,10161,11119,18944
ZUDI,10208,12498,29985
BMXIA,10145,11018,18155
AFOCIA,10095,10206,11677
CCWFIA,10018,11513,22101
BDOTAA,10146,10824,16564
CBEAI,10010,11451,21632
BMCHI,10460,11022,18194
CBNKI,10366,11476,21825
MITS,10029,12298,28363
CAANIA,10229,11369,20942
AAETAA,10470,10008,10050
CZNKI,10003,12151,27228
FNQI,10170,12191,27527
AMRIE,10401,10357,12852
CVTZI,10390,12112,26895
BTAUMA,10214,11241,19936
CPTOS,10349,11913,25305
TECS,10351,12460,29700
ASRVL,10369,10585,14683
ABOCIA,10423,10086,10686
AICA,10360,10333,12652
CDARI,10284,11561,22501
BDROSA,10103,10796,16394
AFOCIA,10095,10205,11650
BPTUS,10206,11178,19415
AGISAA,10054,10256,12058
CTMLS,10433,12054,26415
BTLES,10461,11248,19978
BOMES,10001,11108,18873
BGIRSA,10035,10898,17161
CCWFIA,10018,11513,22114
CZONS,10260,12156,27254
CIENSA,10135,11686,23519
BPTII,10365,11145,19179
BMONIA,10403,11041,18343
BDIDA,10173,10819,16524
CLTRSA,10459,11761,24118
CBCAA,10209,11464,21693
BOFEA,10117,11087,18696
CCHUIA,10040,11490,21935
AGAUIA,10449,10252,12039
BTLES,10461,11245,19965
AADVIA,10482,10056,10476
CGAUI,10133,11635,23093
CWTRSA,10147,12129,27037
AFOCIA,10095,10209,11658
MITS,10029,12298,28393
AGTUSA,10430,10239,11898
ARTJS,10239,10560,14484
CTMLS,10433,12054,26401
BMRRI,10060,11050,18415
AASSS,10334,10025,10239
MHTS,10098,12288,28293
BDADAA,10375,10811,16498
BPENS,10348,11166,19338
BMCHI,10460,11024,18161
ALAGIA,10217,10323,12572
ARTJS,10239,10563,14512
ALOGRA,10056,10340,12734
AHCTIA,10397,10277,12239
AOKIOA,10472,10453,13616
BSGGMA,10410,11231,19872
BVGESA,10447,11301,20406
CRHMIA,10027,11939,25516
AMLLHA,10491,10402,13232
CKANS,10450,11736,23883
CDSISA,10212,11555,22443
APIOS,10388,10510,14099
BIBEAA,10160,10964,17716
APOEI,10205,10508,14050
PLAN,10408,12376,29015
NVES,10129,12341,28732
TMAE,10094,12449,29590
CSMUSA,10233,12003,26007
CGSESA,10186,11648,23197
CJNES,10136,11721,23785
BSULR,10228,11223,19778
CRBIAA,10227,11957,25656
OSTS,10425,12347,28762
CCORIA,10162,11517,22149
CINISA,10085,11683,23475
BPENS,10348,11166,19331
AUSIS,10471,10653,15227
CRAPT,10183,11925,25411
SRVL,10049,12428,29418
AOREI,10023,10465,13723
CDRAI,10111,11552,22402
AIATIA,10075,10293,12341
BKFFIA,10078,10981,17844
ARTJS,10239,10564,14514
CHOVAA,10132,11676,23406
CIDUS,10137,11692,23525
CEGIS,10485,11604,22818
BHRMIA,10230,10922,17387
CVELX,10185,12087,26704
CBNKI,10366,11477,21813
ANPPN,10164,10431,13474
ACISS,10373,10121,10967
CMLLIA,10163,11805,24475
CVELX,10185,12087,26696
ATKEAA,10050,10635,15115
CAICA,10353,11383,21070
CBLLIA,10234,11470,21789
CKNSIA,10155,11730,23864
CRUSR,10238,11951,25619
BHNPNA,10143,10933,17451
CJNSI,10357,11714,23699
BMIRS,10484,11039,18280
CGSEA,10361,11643,23140
BSULR,10228,11222,19796
AOVIIA,10434,10449,13571
BOFEA,10117,11086,18685
ARDLI,10215,10557,14446
CTIPSA,10371,12041,26333
ANULS,10400,10429,13423
BPANIA,10342,11153,19205
BGROSA,10474,10879,17038
BYARS,10213,11336,20686
CJNSI,10357,11712,23698
CBEAI,10010,11450,21618
CMANXA,10046,11793,24334
BVANM,10015,11310,20504
BDHIEA,10184,10828,16619
SFOI,10428,12410,29318
BHRMIA,10230,10920,17375
AKLIEA,10210,10312,12518
CSETS,10171,12013,26110
CWEDI,10216,12134,27050
BSULR,10228,11223,19761
CHOVAA,10132,11675,23412
BMONIA,10403,11042,18326
VLLR,10359,12481,29842
BLCASA,10007,10991,17955
BEUIS,10387,10851,16832
BCESI,10376,10730,15865
CSETS,10171,12010,26105
AGISAA,10054,10256,12048
BSGGMA,10410,11233,19846
AJANAA,10465,10302,12430
BDHIEA,10184,10828,16633
BPAYSA,10190,11163,19293
LITA,10149,12274,28192
BKFFIA,10078,10984,17844
CBLLIA,10234,11473,21784
BRAPXA,10392,11194,19539
CDSISA,10212,11559,22470
ROBS,10441,12387,29100
PERS,10381,12383,29052
ATSASA,10097,10614,14885
BOFEA,10117,11085,18716
ROBS,10441,12386,29109
TNCS,10125,12474,29763
BEMIS,10179,10859,16869
CBADA,10497,11428,21424
AUSIS,10471,10653,15200
APULSA,10020,10484,13847
BVNGS,10068,11315,20522
CNOLEA,10088,11843,24751
MIRA,10189,12292,28328
AFMOA,10421,10219,11727
SRVL,10049,12425,29427
SINO,10071,12434,29443
CDUCI,10067,11593,22723
BPOLIA,10022,11157,19242
ATALAA,10455,10629,15009
AOKIOA,10472,10453,13601
BNITS,10443,11058,18454
ANASA,10165,10419,13346
DQUI,10476,12165,27359
ALORS,10236,10328,12607
CVLLA,10073,12091,26733
JOSI,10347,12243,27923
BGNHI,10159,10900,17220
JOBS,10139,12235,27906
ACUMS,10391,10109,10879
AVMAI,10439,10655,15250
AVMAI,10439,10657,15256
CCFFRA,10232,11482,21879
RNBI,10065,12406,29250
BQMAS,10222,11183,19459
AGERAA,10124,10264,12100
BENDIA,10144,10848,16769
CGIEE,10005,11620,22999
CRARI,10076,11933,25451
NEGS,10175,12339,28717
CVLLA,10073,12093,26731
CBNEI,10446,11440,21536
MARI,10389,12283,28271
ADEMNA,10118,10143,11128
MARI,10389,12281,28268
ROBS,10441,12385,29094
BHNPNA,10143,10934,17467
AMELSA,10017,10408,13266
CDUCI,10067,11590,22758
CHIS,10128,11353,20808
BSAS,10131,11293,20335
GEAA,10226,12199,27596
AARES,10480,10066,10534
BOLUA,10466,11090,18749
CAANI,10432,11361,20896
BLUPS,10427,11008,18079
CCHUIA,10040,11492,21956
CLROM,10442,11744,23921
BCIGAA,10198,10724,15794
ANNUS,10464,10413,13299
CNOLEA,10088,11841,24756
CQICSA,10166,11917,25332
CADIM,10000,11393,21149
ASMBI,10037,10573,14560
CGSEA,10361,11642,23148
BRANS,10169,11207,19659
CCENMA,10346,11536,22319
HTWI,10191,12215,27746
CHOVAA,10132,11676,23403
AGERAA,10124,10260,12100
LOTM,10415,12261,28086
CORDIA,10488,11858,24850
CTIPSA,10371,12040,26350
CFCOIA,10419,11606,22859
BYARS,10213,11336,20688
CDSISA,10212,11555,22449
SRVL,10049,12426,29402
BOFEA,10117,11089,18712
CSGIAA,10092,12023,26176
AMKHI,10223,10363,12906
BRDI,10177,10945,17593
BCINS,10019,10728,15808
PTIX,10006,12374,28987
BOLUA,10466,11093,18726
PERS,10381,12380,29042
CIGS,10479,11378,21002
BPEGA,10059,11127,19003
CVRAS,10231,12116,26930
CGAUI,10133,11636,23092
MAII,10499,12276,28204
BLUNAA,10026,11000,18039
CYRIS,10416,12141,27128
AANES,10396,10001,10031
CMNDO,10445,11770,24172
CADIM,10000,11390,21138
BLUDAA,10378,10997,17992
CFCOIA,10419,11606,22875
CAFRIA,10082,11373,20981
CMLLIA,10163,11805,24477
AGEES,10345,10267,12143
CEIUS,10382,11596,22763
BATRXA,10402,10697,15587
CCRIIA,10477,11532,22251
ATALAA,10455,10625,15024
ALAGIA,10217,10320,12569
CAANIA,10229,11366,20926
BGONM,10112,10886,17115
CSURI,10196,11990,25953
BZNKIA,10330,11342,20735
ANPPN,10164,10430,13465
AGERAA,10124,10264,12101
ASRVL,10369,10588,14683
NVES,10129,12341,28734
ALOGRA,10056,10343,12727
CJNSI,10357,11710,23693
BGOVI,10414,10883,17052
BEUIS,10387,10854,16802
CAOLEA,10362,11398,21180
AASSS,10334,10025,10236
BPOLIA,10022,11159,19261
BNTASA,10383,11076,18621
BPTII,10365,11146,19175
DTRS,10398,12174,27397
BEUIS,10387,10854,16814
BADAI,10057,10680,15464
ALAGIA,10217,10322,12566
BAISA,10140,10690,15557
TMAE,10094,12446,29562
BGOVI,10414,10881,17059
BEUIS,10387,10851,16820
ABEHI,10493,10079,10614
TACA,10468,12465,29729
CRROI,10197,11947,25563
BQESR,10237,11185,19491
CIIGSA,10420,11695,23565
APYKS,10429,10519,14149
ACIQS,10444,10119,10941
NEGS,10175,12339,28709
APNDA,10055,10477,13834
BENDIA,10144,10845,16793
CSMUSA,10233,12002,26026
CSTTA,10148,12030,26257
CBNKI,10366,11475,21802
ACUMS,10391,10107,10850
CMNASA,10108,11783,24270
CXPES,10469,12135,27118
BNHOI,10451,11067,18554
ATALAA,10455,10629,15001
AOTRSA,10199,10461,13687
BDHIEA,10184,10827,16631
ATALAA,10455,10627,15008
AMLLI,10157,10398,13182
LITA,10149,12274,28176
BKFFIA,10078,10982,17865
APINS,10352,10530,14252
ABHEI,10153,10095,10795
CKNSIA,10155,11730,23870
